Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Tranche d’âge (product.metafields.shopify.age-group),Options de fixation (product.metafields.shopify.attachment-options),Conception du bracelet (product.metafields.shopify.bracelet-design),Couleur (product.metafields.shopify.color-pattern),Conception de boucle d’oreille (product.metafields.shopify.earring-design),Tissu (product.metafields.shopify.fabric),Couleur de l’encre (product.metafields.shopify.ink-color),Matériau du bijou (product.metafields.shopify.jewelry-material),Type de bijoux (product.metafields.shopify.jewelry-type),Matériel (product.metafields.shopify.material),Couleur du stylo (product.metafields.shopify.pen-color),Conception de la pointe du stylo (product.metafields.shopify.pen-tip-design),Sexe cible (product.metafields.shopify.target-gender),Parfum des lingettes (product.metafields.shopify.wipe-fragrance),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
🌼pampilles-interchangeable-resine-et-fleurs-sechees🌸-avec-ou-sans-creoles,,,,,,,,,Rose / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8278.heic?v=1771420764,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8278.heic?v=1771420764,kg,,,
🌼pampilles-interchangeable-resine-et-fleurs-sechees🌸-avec-ou-sans-creoles,,,,,,,,,🩷 rose / or / beige,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8279.heic?v=1771420807,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8279.heic?v=1771420807,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,Peps ⚡️pampilles interchangeable,"<p>Collection Peps ⚡️:</p>
<p class=""p1""><span class=""s1"">Ose la couleur, choisis Peps.</span></p>
<p class=""p1""><span class=""s1"">Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux. </span></p>
<p><span>Créoles non incluses.</span></p>
<p><span>Les créoles peuvent être choisies et commandées séparément afin de personnaliser votre bijou.</span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,"","",true,Peps ⚡️,Peps ⚡️ 1,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/92F9321E-4A46-44FB-963F-794BD1BA1AAC.jpg?v=1763120974,1,"",false,,,adultes,,,multicolore,diminue,,,polymere; resine; acier-inoxydable,bijoux-pate-polymere,,,,unisexe-1,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/92F9321E-4A46-44FB-963F-794BD1BA1AAC.jpg?v=1763120974,kg,,,active
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️2,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BF4DF1ED-899C-480B-A636-E93C179C02AD.jpg?v=1763121023,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BF4DF1ED-899C-480B-A636-E93C179C02AD.jpg?v=1763121023,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️3,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7CF8F6BB-CE81-4B09-9DB1-D20653FBF0BB.jpg?v=1763121045,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7CF8F6BB-CE81-4B09-9DB1-D20653FBF0BB.jpg?v=1763121045,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️4,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/21E5BD5D-D646-4E59-B4B9-3F6482455576.jpg?v=1763121070,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/21E5BD5D-D646-4E59-B4B9-3F6482455576.jpg?v=1763121070,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️5,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1E667D5D-7CE9-47EE-8652-E69B72F4416D.jpg?v=1763121090,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1E667D5D-7CE9-47EE-8652-E69B72F4416D.jpg?v=1763121090,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ 6,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/58ECA2E7-AC7A-4160-8269-7FEA97D64070.jpg?v=1763121118,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/2D8DDB4D-FBC9-4BB4-9F09-2BC7FA44DE0D.jpg?v=1763121262,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️8,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/36DACB58-58BF-445F-89C0-6E8924D28BC9.jpg?v=1763121146,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/36DACB58-58BF-445F-89C0-6E8924D28BC9.jpg?v=1763121146,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ 7,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/2D8DDB4D-FBC9-4BB4-9F09-2BC7FA44DE0D.jpg?v=1763121262,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/58ECA2E7-AC7A-4160-8269-7FEA97D64070.jpg?v=1763121118,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ citron et or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8233.heic?v=1771412927,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8233.heic?v=1771412927,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ citron/jaune/blanc et or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8235.heic?v=1771413004,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8235.heic?v=1771413004,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Citron jaune blanc et or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8236.heic?v=1771413069,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8236.heic?v=1771413069,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🟨 citron et or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8237.heic?v=1771413108,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8237.heic?v=1771413108,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ citron / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8238.heic?v=1771413185,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8238.heic?v=1771413185,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ citron - blanc/or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8239.heic?v=1771413241,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8239.heic?v=1771413241,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🍋 jaune blanc /or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8240.heic?v=1771418771,15,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8240.heic?v=1771418771,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,💛 citron /or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8241.heic?v=1771418814,16,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8241.heic?v=1771418814,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ jaune blanc or et citron,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8242.heic?v=1771418856,17,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8242.heic?v=1771418856,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ Orange 🍊 corail / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8253.heic?v=1771419602,18,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8253.heic?v=1771419602,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Orange/ corail / or ⚡️,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8254.heic?v=1771419650,19,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8254.heic?v=1771419650,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🧡 corail / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8255.heic?v=1771419699,20,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8255.heic?v=1771419699,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🧡 corail - or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8256.heic?v=1771419743,21,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8256.heic?v=1771419743,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🌸 orange corail / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8257.heic?v=1771419789,22,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8257.heic?v=1771419789,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🌸 Orange corail / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8258.heic?v=1771419831,23,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8258.heic?v=1771419831,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ 🍊 corail / or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8259.heic?v=1771419884,24,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8259.heic?v=1771419884,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🧡 allongée /or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8260.heic?v=1771419945,25,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8260.heic?v=1771419945,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🧡 🍊 corail /or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8261.heic?v=1771420001,26,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8261.heic?v=1771420001,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,🌸 🍊 corail-or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8262.heic?v=1771420033,27,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8262.heic?v=1771420033,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ 🌸 🍊 corail /or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8263.heic?v=1771420074,28,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8263.heic?v=1771420074,kg,,,
peps-⚡️pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Peps ⚡️ Orange/rose/or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8264.heic?v=1771420114,29,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/IMG-8264.heic?v=1771420114,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,Vibrations 🫨,"<p>Collection Vibrations:</p>
<p>Des couleurs qui osent, des formes qui vivent..</p>
<p>Unique colorée,assumée : comme toi.</p>
<p class=""p1""><span class=""s1"">Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>
<p><span>Créoles non incluses.</span></p>
<p><span>Les créoles peuvent être choisies et commandées séparément afin de personnaliser votre bijou.</span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,"","",true,Vibrations,Vibrations 1,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F34E0C54-1BB2-4C15-A271-31BC6B6D0FC6.jpg?v=1763119033,1,"",false,,,adultes,,,multicolore,pendante,,,polymere; resine; acier-inoxydable,bijoux-pate-polymere,,,,feminin,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F34E0C54-1BB2-4C15-A271-31BC6B6D0FC6.jpg?v=1763119033,kg,,,active
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations  3,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/408DEEE8-95C1-4AAD-B9F6-A10D9166139B.jpg?v=1763119091,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/408DEEE8-95C1-4AAD-B9F6-A10D9166139B.jpg?v=1763119091,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 2,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DC49116C-FE7B-4AB8-9490-C7E38C22EC6F.jpg?v=1763119135,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DC49116C-FE7B-4AB8-9490-C7E38C22EC6F.jpg?v=1763119135,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 4,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8447BC73-288A-4B8C-882A-198C5BCB4068.jpg?v=1763119164,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/8447BC73-288A-4B8C-882A-198C5BCB4068.jpg?v=1763119164,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 5,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/50B4E12A-6CF8-4C22-B34F-106164F3AA7D.jpg?v=1763119208,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/50B4E12A-6CF8-4C22-B34F-106164F3AA7D.jpg?v=1763119208,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 6,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/6367F64B-CD72-4410-8946-1991FC084629.jpg?v=1763119234,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/6367F64B-CD72-4410-8946-1991FC084629.jpg?v=1763119234,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 7,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B476B3EC-CA45-4250-B603-DA65033F11AA.jpg?v=1763119263,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B476B3EC-CA45-4250-B603-DA65033F11AA.jpg?v=1763119263,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 8,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BB89DEF9-83D8-4396-BB3E-5FB4A338D4D5.jpg?v=1763119302,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BB89DEF9-83D8-4396-BB3E-5FB4A338D4D5.jpg?v=1763119302,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 9,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/6513EC6E-8327-40B5-9C95-8C0017799EDF.jpg?v=1763119329,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/6513EC6E-8327-40B5-9C95-8C0017799EDF.jpg?v=1763119329,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 10,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D977D43A-B347-4011-BDF5-6C54969BE692.jpg?v=1763119355,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D977D43A-B347-4011-BDF5-6C54969BE692.jpg?v=1763119355,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 11,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B8F9B3E2-0FE3-411A-9BC2-E5BBF6728EEA.jpg?v=1763119381,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B8F9B3E2-0FE3-411A-9BC2-E5BBF6728EEA.jpg?v=1763119381,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 12,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A258C743-4013-49A7-9D76-574DF52E524C.jpg?v=1763119415,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A258C743-4013-49A7-9D76-574DF52E524C.jpg?v=1763119415,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 13,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF08E66C-21A3-4344-BFF8-E634E0F20661.jpg?v=1763119453,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CF08E66C-21A3-4344-BFF8-E634E0F20661.jpg?v=1763119453,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 14,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CEC62AE4-430C-434E-8DB6-41E56B0E507B.jpg?v=1763119484,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CEC62AE4-430C-434E-8DB6-41E56B0E507B.jpg?v=1763119484,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations 15,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DEAEB84F-DB0F-488B-9CF7-255F6DC453C9.jpg?v=1763119513,15,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/DEAEB84F-DB0F-488B-9CF7-255F6DC453C9.jpg?v=1763119513,kg,,,
vibrations-pampilles-interchangeables-avec-ou-sans-pampilles,,,,,,,,,Vibrations  16,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/99C5DC4C-DF66-4C2F-A1A2-D35313016D43.jpg?v=1763119528,16,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/99C5DC4C-DF66-4C2F-A1A2-D35313016D43.jpg?v=1763119528,kg,,,
🌿green-spirit-pampilles-interchangeables-avec-ou-sans-creoles,🌿Green Spirit,"<p><span>Collection 🌿Green Spirit<span class=""Apple-converted-space""> :</span></span></p>
<p>L’élégance qui respire la nature.</p>
<p>Un souffle de nature à porter, simplement au quotidien.<br><span></span></p>
<p>Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>
<p><span>Créoles non incluses.</span></p>
<p><span>Les créoles peuvent être choisies et commandées séparément afin de personnaliser votre bijou.</span></p>
<p class=""p1""> </p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,"","",true,🌿 Green Spirit,🌿Green Spirit 1,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EA06B757-F789-40BB-BE57-E9357540D16E.jpg?v=1763115791,1,"",false,,,adultes,,,or; argent; clair; vert; multicolore,diminue; pendante,,,polymere; resine; acier-inoxydable,bijoux-pate-polymere,,,,feminin,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EA06B757-F789-40BB-BE57-E9357540D16E.jpg?v=1763115791,kg,,,active
🌿green-spirit-pampilles-interchangeables-avec-ou-sans-creoles,,,,,,,,,🌿Green Spirit 2,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/757F321D-4151-484C-AE83-DFB8C061698A.jpg?v=1763115822,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/757F321D-4151-484C-AE83-DFB8C061698A.jpg?v=1763115822,kg,,,
🌿green-spirit-pampilles-interchangeables-avec-ou-sans-creoles,,,,,,,,,🌿Green Spirit 3,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CFC3F8EC-6DBC-411D-8C31-E5AA8EB6A614.jpg?v=1763115852,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/CFC3F8EC-6DBC-411D-8C31-E5AA8EB6A614.jpg?v=1763115852,kg,,,
